ax,ay,az,gx,gy,gz,target
6.28,-1.19,8.04,0.09,-0.09,-0.03,ANOM2
5.9,-1.56,8.14,0.12,-0.09,0.0,ANOM2
6.17,-1.62,7.47,0.19,-0.1,0.0,ANOM2
7.01,-1.9,7.16,0.13,-0.08,-0.06,ANOM2
6.54,-2.33,7.99,0.17,-0.06,-0.08,ANOM2
6.34,-1.87,7.76,0.21,-0.05,-0.02,ANOM2
6.26,-2.5,8.27,0.26,-0.02,-0.04,ANOM2
5.48,-2.01,8.17,0.33,-0.01,-0.04,ANOM2
5.47,-1.85,8.0,0.32,-0.01,-0.06,ANOM2
5.33,-1.84,8.39,0.37,-0.07,-0.02,ANOM2
5.85,-1.84,8.19,0.43,-0.13,0.03,ANOM2
6.16,-1.4,8.13,0.43,-0.13,-0.02,ANOM2
5.81,-0.82,8.03,0.39,-0.1,-0.01,ANOM2
5.77,-1.11,8.12,0.38,-0.08,0.0,ANOM2
5.71,-1.03,8.09,0.38,-0.08,0.01,ANOM2
6.38,-0.74,7.69,0.37,-0.09,-0.04,ANOM2
6.46,-0.2,7.6,0.33,-0.1,-0.12,ANOM2
6.27,-0.24,8.1,0.3,-0.12,-0.1,ANOM2
5.98,-0.52,8.32,0.32,-0.11,-0.1,ANOM2
5.98,0.21,7.7,0.3,-0.08,-0.13,ANOM2
6.47,0.23,7.45,0.26,-0.07,-0.16,ANOM2
6.09,0.25,7.94,0.21,-0.07,-0.14,ANOM2
6.01,-0.27,8.36,0.22,-0.09,-0.08,ANOM2
6.36,0.48,7.83,0.23,-0.09,-0.09,ANOM2
6.17,0.27,7.74,0.19,-0.07,-0.13,ANOM2
5.72,-0.06,8.11,0.16,-0.08,-0.1,ANOM2
6.01,-0.25,7.95,0.18,-0.1,-0.04,ANOM2
6.66,0.03,7.49,0.21,-0.1,-0.04,ANOM2
6.5,-0.12,7.69,0.17,-0.08,-0.06,ANOM2
5.92,-0.28,8.23,0.12,-0.07,-0.03,ANOM2
5.65,-0.73,8.33,0.14,-0.07,0.01,ANOM2
6.12,-0.62,7.6,0.18,-0.09,0.02,ANOM2
6.56,-0.73,7.47,0.16,-0.1,-0.01,ANOM2
6.33,-0.84,7.85,0.13,-0.1,-0.01,ANOM2
5.89,-1.2,8.31,0.17,-0.09,0.03,ANOM2
6.2,-1.2,7.91,0.21,-0.09,0.04,ANOM2
6.27,-1.24,7.44,0.17,-0.07,-0.01,ANOM2
6.28,-1.58,7.69,0.12,-0.07,-0.03,ANOM2
6.39,-1.69,7.68,0.16,-0.08,-0.0,ANOM2
6.71,-2.12,7.9,0.2,-0.09,0.01,ANOM2
6.3,-2.2,8.14,0.23,-0.05,-0.05,ANOM2
5.7,-1.83,8.14,0.23,-0.01,-0.08,ANOM2
5.41,-2.32,8.37,0.3,-0.02,-0.04,ANOM2
5.57,-2.31,8.25,0.39,-0.06,-0.01,ANOM2
5.72,-1.93,8.21,0.39,-0.09,-0.03,ANOM2
5.4,-1.42,8.27,0.41,-0.1,-0.03,ANOM2
5.33,-1.51,8.34,0.42,-0.13,0.03,ANOM2
5.26,-1.93,8.59,0.45,-0.14,0.07,ANOM2
5.64,-1.08,7.88,0.46,-0.11,0.05,ANOM2
6.32,-0.66,7.48,0.44,-0.1,0.01,ANOM2
6.18,-1.03,8.08,0.43,-0.14,0.01,ANOM2
5.96,-0.89,8.41,0.43,-0.15,-0.0,ANOM2
6.26,0.11,7.57,0.41,-0.13,-0.09,ANOM2
6.43,0.42,7.28,0.35,-0.12,-0.14,ANOM2
6.33,0.17,7.72,0.29,-0.12,-0.13,ANOM2
6.53,0.43,7.58,0.25,-0.1,-0.14,ANOM2
6.92,0.77,7.32,0.22,-0.07,-0.19,ANOM2
6.68,0.93,7.46,0.16,-0.06,-0.23,ANOM2
6.12,0.45,8.02,0.07,-0.05,-0.25,ANOM2
5.93,0.35,8.13,0.07,-0.06,-0.22,ANOM2
6.85,0.75,7.03,0.09,-0.07,-0.24,ANOM2
7.09,0.57,7.25,0.01,-0.04,-0.3,ANOM2
6.19,0.14,8.14,-0.05,-0.02,-0.28,ANOM2
5.98,0.24,8.05,-0.03,-0.01,-0.23,ANOM2
6.35,-0.09,7.56,-0.03,-0.01,-0.26,ANOM2
6.2,-0.29,7.62,-0.08,-0.02,-0.29,ANOM2
6.22,-0.6,7.87,-0.12,-0.03,-0.26,ANOM2
6.21,-0.64,8.0,-0.08,-0.04,-0.25,ANOM2
6.32,-1.13,7.96,-0.03,-0.04,-0.24,ANOM2
6.13,-0.96,7.85,-0.06,-0.02,-0.28,ANOM2
5.54,-1.31,8.07,-0.09,-0.01,-0.28,ANOM2
5.49,-1.32,7.96,-0.04,-0.02,-0.2,ANOM2
6.32,-1.93,7.78,0.0,-0.05,-0.17,ANOM2
6.14,-2.02,8.14,0.01,-0.05,-0.21,ANOM2
5.43,-1.73,8.24,-0.0,-0.04,-0.18,ANOM2
5.22,-2.36,8.54,0.07,-0.04,-0.12,ANOM2
5.49,-2.75,8.34,0.21,-0.07,-0.08,ANOM2
5.77,-2.32,7.98,0.24,-0.09,-0.1,ANOM2
5.65,-2.21,8.13,0.26,-0.09,-0.11,ANOM2
5.54,-2.42,8.52,0.34,-0.13,-0.03,ANOM2
5.61,-2.42,8.45,0.4,-0.14,-0.0,ANOM2
5.54,-1.92,8.1,0.41,-0.12,-0.04,ANOM2
5.86,-1.31,7.6,0.39,-0.12,-0.06,ANOM2
6.34,-1.58,7.73,0.4,-0.14,-0.07,ANOM2
6.41,-1.67,8.16,0.43,-0.15,-0.08,ANOM2
6.77,-0.73,7.6,0.4,-0.13,-0.17,ANOM2
6.55,-0.18,7.42,0.34,-0.1,-0.23,ANOM2
6.44,-0.45,7.75,0.3,-0.1,-0.25,ANOM2
6.18,-0.16,7.85,0.23,-0.07,-0.27,ANOM2
6.87,0.3,7.2,0.21,-0.06,-0.32,ANOM2
7.16,0.83,7.16,0.14,-0.04,-0.39,ANOM2
6.38,0.02,8.21,0.05,-0.02,-0.42,ANOM2
5.92,0.28,8.25,0.07,-0.02,-0.4,ANOM2
6.65,0.93,7.31,0.06,0.0,-0.47,ANOM2
6.6,0.68,7.38,-0.01,0.01,-0.53,ANOM2
6.12,0.41,8.07,-0.06,0.0,-0.48,ANOM2
6.07,0.66,8.14,-0.08,0.01,-0.44,ANOM2
5.99,0.62,7.72,-0.07,0.03,-0.46,ANOM2
5.95,0.31,7.83,-0.12,0.02,-0.45,ANOM2
5.63,0.09,8.05,-0.16,0.03,-0.43,ANOM2
5.59,-0.02,8.13,-0.13,0.0,-0.37,ANOM2
6.33,-0.35,7.96,-0.04,-0.03,-0.36,ANOM2
6.07,-0.11,8.07,-0.09,-0.03,-0.38,ANOM2
5.2,-0.58,8.45,-0.13,-0.01,-0.36,ANOM2
5.21,-0.51,8.19,-0.07,-0.03,-0.27,ANOM2
6.05,-1.07,7.83,-0.04,-0.06,-0.26,ANOM2
6.11,-1.02,7.86,-0.07,-0.07,-0.28,ANOM2
5.75,-1.07,8.26,-0.08,-0.06,-0.25,ANOM2
5.63,-1.12,7.99,-0.05,-0.06,-0.2,ANOM2
5.99,-2.18,8.25,0.01,-0.07,-0.19,ANOM2
6.18,-1.89,7.85,0.03,-0.08,-0.22,ANOM2
6.22,-1.53,7.62,-0.03,-0.06,-0.27,ANOM2
6.0,-1.9,8.12,0.02,-0.06,-0.23,ANOM2
6.37,-2.25,8.3,0.12,-0.08,-0.19,ANOM2
6.26,-1.44,7.81,0.11,-0.04,-0.28,ANOM2
5.7,-1.3,7.84,0.07,-0.01,-0.33,ANOM2
5.76,-1.77,8.15,0.13,-0.04,-0.26,ANOM2
6.37,-1.8,7.88,0.16,-0.07,-0.26,ANOM2
6.2,-1.13,7.85,0.15,-0.05,-0.33,ANOM2
6.15,-0.99,7.8,0.14,-0.04,-0.33,ANOM2
5.87,-1.3,8.12,0.14,-0.04,-0.32,ANOM2
5.59,-1.58,8.42,0.16,-0.04,-0.3,ANOM2
6.13,-0.96,7.79,0.19,-0.03,-0.33,ANOM2
6.35,-0.48,7.5,0.16,-0.02,-0.4,ANOM2
5.82,-1.05,8.26,0.17,-0.03,-0.37,ANOM2
5.83,-1.21,8.53,0.2,-0.05,-0.32,ANOM2
6.21,-0.36,7.77,0.21,-0.03,-0.38,ANOM2
5.78,-0.11,7.68,0.14,-0.03,-0.4,ANOM2
5.8,-0.73,8.19,0.13,-0.05,-0.34,ANOM2
5.92,-0.31,8.15,0.13,-0.06,-0.3,ANOM2
6.11,-0.18,8.03,0.15,-0.05,-0.32,ANOM2
