ax,ay,az,gx,gy,gz,target
5.96,-0.03,7.78,0.21,-0.06,-0.11,MOV3
5.83,-1.18,8.23,0.25,-0.08,-0.06,MOV3
5.72,-1.35,8.54,0.25,-0.09,-0.03,MOV3
5.79,-0.53,7.65,0.22,-0.06,-0.09,MOV3
6.38,-0.16,7.37,0.22,-0.07,-0.1,MOV3
6.25,-1.28,8.35,0.24,-0.1,-0.05,MOV3
5.59,-1.1,8.71,0.23,-0.09,-0.03,MOV3
5.88,-0.43,7.78,0.24,-0.05,-0.09,MOV3
6.08,-0.14,7.45,0.23,-0.05,-0.11,MOV3
5.88,-1.6,8.26,0.22,-0.09,-0.05,MOV3
5.99,-0.86,8.33,0.23,-0.09,-0.03,MOV3
6.45,-0.31,7.55,0.26,-0.07,-0.08,MOV3
6.24,-0.46,7.71,0.24,-0.07,-0.1,MOV3
5.65,-1.48,8.54,0.21,-0.08,-0.06,MOV3
5.5,-0.79,8.19,0.22,-0.06,-0.04,MOV3
6.5,-0.47,7.16,0.26,-0.07,-0.09,MOV3
6.72,-0.44,7.56,0.24,-0.09,-0.11,MOV3
5.9,-1.33,8.54,0.18,-0.08,-0.08,MOV3
5.6,-0.51,8.23,0.21,-0.06,-0.07,MOV3
6.33,-0.39,7.33,0.25,-0.06,-0.11,MOV3
6.45,-0.64,7.57,0.2,-0.07,-0.15,MOV3
6.02,-1.25,8.26,0.14,-0.08,-0.12,MOV3
6.08,-0.31,7.98,0.19,-0.07,-0.12,MOV3
6.65,-0.68,7.53,0.23,-0.07,-0.15,MOV3
6.36,-0.79,7.92,0.16,-0.06,-0.2,MOV3
5.55,-1.02,8.31,0.09,-0.04,-0.19,MOV3
5.85,-0.35,7.62,0.14,-0.04,-0.19,MOV3
6.91,-0.86,7.44,0.18,-0.09,-0.21,MOV3
6.44,-0.79,8.04,0.11,-0.07,-0.25,MOV3
5.6,-0.65,8.33,0.05,-0.03,-0.26,MOV3
5.71,-0.24,7.84,0.11,-0.03,-0.25,MOV3
6.45,-1.13,7.71,0.13,-0.06,-0.26,MOV3
6.18,-0.9,7.93,0.06,-0.06,-0.3,MOV3
5.94,-0.34,7.95,0.03,-0.04,-0.31,MOV3
6.08,-0.6,7.95,0.1,-0.05,-0.29,MOV3
6.1,-1.31,8.33,0.1,-0.07,-0.27,MOV3
5.66,-0.72,8.21,0.05,-0.04,-0.33,MOV3
5.64,-0.24,7.79,0.03,-0.02,-0.34,MOV3
6.22,-0.89,7.77,0.1,-0.06,-0.29,MOV3
6.37,-1.34,8.47,0.09,-0.09,-0.27,MOV3
5.74,-0.49,8.04,0.07,-0.04,-0.33,MOV3
5.66,-0.1,7.94,0.05,-0.02,-0.34,MOV3
5.87,-1.13,8.09,0.09,-0.05,-0.29,MOV3
5.91,-1.37,8.33,0.09,-0.07,-0.25,MOV3
6.11,-0.32,7.62,0.08,-0.04,-0.32,MOV3
6.33,-0.11,7.52,0.08,-0.03,-0.34,MOV3
5.95,-1.38,8.47,0.09,-0.06,-0.27,MOV3
5.66,-1.07,8.55,0.09,-0.07,-0.25,MOV3
5.76,-0.24,7.51,0.1,-0.02,-0.32,MOV3
6.43,-0.34,7.33,0.09,-0.04,-0.33,MOV3
6.28,-1.42,8.26,0.08,-0.08,-0.26,MOV3
5.7,-0.68,8.48,0.09,-0.06,-0.25,MOV3
6.1,-0.26,7.42,0.13,-0.02,-0.31,MOV3
6.31,-0.34,7.52,0.1,-0.04,-0.32,MOV3
5.76,-1.52,8.45,0.07,-0.06,-0.26,MOV3
5.61,-0.5,8.17,0.09,-0.05,-0.24,MOV3
6.71,-0.29,7.27,0.15,-0.05,-0.29,MOV3
6.51,-0.54,7.88,0.11,-0.06,-0.29,MOV3
5.62,-1.37,8.83,0.07,-0.06,-0.25,MOV3
5.29,-0.26,8.35,0.1,-0.02,-0.23,MOV3
6.51,-0.56,7.32,0.16,-0.05,-0.27,MOV3
6.56,-0.64,7.82,0.11,-0.08,-0.26,MOV3
5.66,-1.06,8.63,0.06,-0.06,-0.24,MOV3
5.53,-0.08,8.11,0.13,-0.03,-0.22,MOV3
6.45,-0.68,7.61,0.18,-0.06,-0.23,MOV3
6.06,-0.69,7.99,0.12,-0.07,-0.24,MOV3
5.39,-0.91,8.48,0.07,-0.05,-0.22,MOV3
5.95,-0.15,7.74,0.16,-0.05,-0.19,MOV3
6.68,-1.03,7.93,0.19,-0.09,-0.18,MOV3
5.96,-0.7,8.31,0.14,-0.08,-0.21,MOV3
5.13,-0.61,8.52,0.09,-0.04,-0.2,MOV3
5.76,-0.37,7.77,0.18,-0.05,-0.17,MOV3
6.49,-1.24,7.89,0.2,-0.11,-0.15,MOV3
6.04,-0.64,8.22,0.15,-0.08,-0.19,MOV3
5.54,-0.13,8.11,0.13,-0.04,-0.19,MOV3
5.95,-0.61,8.09,0.21,-0.07,-0.14,MOV3
6.02,-1.21,8.32,0.2,-0.09,-0.12,MOV3
5.7,-0.58,7.99,0.17,-0.06,-0.18,MOV3
5.88,-0.12,7.67,0.15,-0.05,-0.18,MOV3
6.34,-1.02,8.12,0.21,-0.09,-0.12,MOV3
6.22,-1.11,8.53,0.21,-0.11,-0.09,MOV3
5.63,-0.45,8.11,0.19,-0.05,-0.16,MOV3
5.73,0.01,7.6,0.18,-0.04,-0.16,MOV3
6.05,-1.26,8.06,0.21,-0.09,-0.1,MOV3
6.02,-0.88,8.39,0.21,-0.1,-0.08,MOV3
6.11,-0.26,7.81,0.22,-0.06,-0.15,MOV3
6.17,-0.03,7.73,0.2,-0.06,-0.15,MOV3
5.77,-1.31,8.49,0.21,-0.08,-0.08,MOV3
5.4,-0.67,8.5,0.22,-0.07,-0.07,MOV3
6.21,-0.32,7.4,0.24,-0.06,-0.13,MOV3
6.54,-0.23,7.6,0.21,-0.08,-0.13,MOV3
5.85,-1.3,8.72,0.2,-0.1,-0.06,MOV3
5.56,-0.36,8.48,0.23,-0.07,-0.06,MOV3
6.1,-0.28,7.54,0.25,-0.05,-0.12,MOV3
6.23,-0.32,7.63,0.21,-0.07,-0.13,MOV3
5.85,-1.21,8.41,0.18,-0.08,-0.08,MOV3
5.9,-0.17,8.1,0.22,-0.07,-0.08,MOV3
6.6,-0.33,7.6,0.23,-0.06,-0.13,MOV3
6.16,-0.32,7.96,0.18,-0.06,-0.16,MOV3
5.42,-1.02,8.54,0.14,-0.06,-0.12,MOV3
5.62,-0.31,7.94,0.19,-0.05,-0.13,MOV3
6.74,-0.55,7.44,0.2,-0.08,-0.16,MOV3
6.36,-0.37,8.07,0.14,-0.07,-0.2,MOV3
5.67,-0.84,8.55,0.1,-0.06,-0.18,MOV3
5.6,-0.35,8.22,0.15,-0.04,-0.18,MOV3
6.32,-0.6,7.6,0.16,-0.06,-0.21,MOV3
6.16,-0.55,7.84,0.11,-0.06,-0.25,MOV3
5.73,-0.65,8.33,0.07,-0.05,-0.24,MOV3
5.97,-0.35,8.12,0.12,-0.05,-0.23,MOV3
6.42,-0.71,7.87,0.14,-0.07,-0.25,MOV3
5.81,-0.56,8.06,0.08,-0.05,-0.3,MOV3
5.36,-0.63,8.28,0.04,-0.03,-0.28,MOV3
